    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     2      0      0      0   0.154079
     2      0      0      1  -0.152199
     2      0      0      2   0.113970
     2      0      0      3  -0.118077
     2      0      1      0  -0.307200
     2      0      1      1   0.158816
     2      0      1      2  -0.138035
     2      0      1      3   0.105299
     2      0      2      0   0.673162
     2      0      2      1  -0.287181
     2      0      2      2   0.131681
     2      0      2      3  -0.114333
     2      0      3      0  -0.313859
     2      0      3      1   0.150664
     2      0      3      2  -0.128048
     2      0      3      3   0.097198
     2      0      4      0   0.121073
     2      0      4      1  -0.123788
     2      0      4      2   0.094159
     2      0      4      3  -0.085577
     2      0      5      0  -0.079480
     2      0      5      1   0.075150
     2      0      5      2  -0.072086
     2      0      5      3   0.058085
     2      0      6      0   0.044608
     2      0      6      1  -0.049645
     2      0      6      2   0.045724
     2      0      6      3  -0.041709
     2      0      7      0  -0.021922
     2      0      7      1   0.023625
     2      0      7      2  -0.024475
     2      0      7      3   0.017756
     2      0      8      0   0.001821
     2      0      8      1  -0.005400
     2      0      8      2   0.005238
     2      0      8      3  -0.002983
     2      0      9      0   0.010523
     2      0      9      1  -0.009582
     2      0      9      2   0.008607
     2      0      9      3  -0.011208
     2      0     10      0  -0.021876
     2      0     10      1   0.019839
     2      0     10      2  -0.019951
     2      0     10      3   0.020429
     2      0     11      0   0.025958
     2      0     11      1  -0.025921
     2      0     11      2   0.025403
     2      0     11      3  -0.025960
     2      0     12      0  -0.029288
     2      0     12      1   0.028648
     2      0     12      2  -0.028865
     2      0     12      3   0.028444
     2      0     13      0   0.028745
     2      0     13      1  -0.028717
     2      0     13      2   0.028444
     2      0     13      3  -0.028897
     2      0     14      0  -0.025649
     2      0     14      1   0.026910
     2      0     14      2  -0.027100
     2      0     14      3   0.025410
     2      0     15      0   0.026300
     2      0     15      1  -0.024813
     2      0     15      2   0.024643
     2      0     15      3  -0.026590
     2      1      0      0  -0.162111
     2      1      0      1   0.138293
     2      1      0      2  -0.132712
     2      1      0      3   0.121477
     2      1      1      0   0.156435
     2      1      1      1  -0.267237
     2      1      1      2   0.150546
     2      1      1      3  -0.129889
     2      1      2      0  -0.287181
     2      1      2      1   0.661617
     2      1      2      2  -0.255927
     2      1      2      3   0.131681
     2      1      3      0   0.149588
     2      1      3      1  -0.253692
     2      1      3      2   0.140805
     2      1      3      3  -0.124041
     2      1      4      0  -0.120904
     2      1      4      1   0.114741
     2      1      4      2  -0.110708
     2      1      4      3   0.091346
     2      1      5      0   0.071930
     2      1      5      1  -0.078745
     2      1      5      2   0.073448
     2      1      5      3  -0.068302
     2      1      6      0  -0.046614
     2      1      6      1   0.049033
     2      1      6      2  -0.049494
     2      1      6      3   0.042479
     2      1      7      0   0.021020
     2      1      7      1  -0.025801
     2      1      7      2   0.025088
     2      1      7      3  -0.021739
     2      1      8      0  -0.003400
     2      1      8      1   0.006014
     2      1      8      2  -0.006702
     2      1      8      3   0.002893
     2      1      9      0  -0.010510
     2      1      9      1   0.008340
     2      1      9      2  -0.008396
     2      1      9      3   0.009661
     2      1     10      0   0.020587
     2      1     10      1  -0.019514
     2      1     10      2   0.019148
     2      1     10      3  -0.020816
     2      1     11      0  -0.025809
     2      1     11      1   0.025214
     2      1     11      2  -0.025307
     2      1     11      3   0.025339
     2      1     12      0   0.028503
     2      1     12      1  -0.028538
     2      1     12      2   0.028338
     2      1     12      3  -0.028652
     2      1     13      0  -0.028717
     2      1     13      1   0.028286
     2      1     13      2  -0.028384
     2      1     13      3   0.028445
     2      1     14      0   0.025315
     2      1     14      1  -0.026858
     2      1     14      2   0.026736
     2      1     14      3  -0.025359
     2      1     15      0  -0.026363
     2      1     15      1   0.024514
     2      1     15      2  -0.024586
     2      1     15      3   0.026153
     2      2      0      0   0.121477
     2      2      0      1  -0.132712
     2      2      0      2   0.138293
     2      2      0      3  -0.162111
     2      2      1      0  -0.129889
     2      2      1      1   0.150546
     2      2      1      2  -0.267237
     2      2      1      3   0.156435
     2      2      2      0   0.131681
     2      2      2      1  -0.255927
     2      2      2      2   0.661617
     2      2      2      3  -0.287181
     2      2      3      0  -0.124041
     2      2      3      1   0.140805
     2      2      3      2  -0.253692
     2      2      3      3   0.149587
     2      2      4      0   0.091346
     2      2      4      1  -0.110707
     2      2      4      2   0.114740
     2      2      4      3  -0.120906
     2      2      5      0  -0.068304
     2      2      5      1   0.073448
     2      2      5      2  -0.078740
     2      2      5      3   0.071927
     2      2      6      0   0.042478
     2      2      6      1  -0.049493
     2      2      6      2   0.049034
     2      2      6      3  -0.046609
     2      2      7      0  -0.021734
     2      2      7      1   0.025088
     2      2      7      2  -0.025804
     2      2      7      3   0.021017
     2      2      8      0   0.002893
     2      2      8      1  -0.006701
     2      2      8      2   0.006013
     2      2      8      3  -0.003397
     2      2      9      0   0.009661
     2      2      9      1  -0.008396
     2      2      9      2   0.008338
     2      2      9      3  -0.010510
     2      2     10      0  -0.020814
     2      2     10      1   0.019147
     2      2     10      2  -0.019514
     2      2     10      3   0.020588
     2      2     11      0   0.025338
     2      2     11      1  -0.025307
     2      2     11      2   0.025213
     2      2     11      3  -0.025807
     2      2     12      0  -0.028651
     2      2     12      1   0.028337
     2      2     12      2  -0.028537
     2      2     12      3   0.028502
     2      2     13      0   0.028444
     2      2     13      1  -0.028384
     2      2     13      2   0.028284
     2      2     13      3  -0.028716
     2      2     14      0  -0.025359
     2      2     14      1   0.026735
     2      2     14      2  -0.026858
     2      2     14      3   0.025315
     2      2     15      0   0.026152
     2      2     15      1  -0.024586
     2      2     15      2   0.024513
     2      2     15      3  -0.026363
     2      3      0      0  -0.118077
     2      3      0      1   0.113970
     2      3      0      2  -0.152199
     2      3      0      3   0.154079
     2      3      1      0   0.105299
     2      3      1      1  -0.138035
     2      3      1      2   0.158817
     2      3      1      3  -0.307201
     2      3      2      0  -0.114333
     2      3      2      1   0.131681
     2      3      2      2  -0.287181
     2      3      2      3   0.673162
     2      3      3      0   0.097199
     2      3      3      1  -0.128048
     2      3      3      2   0.150663
     2      3      3      3  -0.313859
     2      3      4      0  -0.085577
     2      3      4      1   0.094159
     2      3      4      2  -0.123786
     2      3      4      3   0.121070
     2      3      5      0   0.058085
     2      3      5      1  -0.072085
     2      3      5      2   0.075149
     2      3      5      3  -0.079462
     2      3      6      0  -0.041713
     2      3      6      1   0.045722
     2      3      6      2  -0.049654
     2      3      6      3   0.044613
     2      3      7      0   0.017756
     2      3      7      1  -0.024480
     2      3      7      2   0.023626
     2      3      7      3  -0.021936
     2      3      8      0  -0.002987
     2      3      8      1   0.005236
     2      3      8      2  -0.005398
     2      3      8      3   0.001818
     2      3      9      0  -0.011208
     2      3      9      1   0.008608
     2      3      9      2  -0.009581
     2      3      9      3   0.010526
     2      3     10      0   0.020430
     2      3     10      1  -0.019952
     2      3     10      2   0.019842
     2      3     10      3  -0.021878
     2      3     11      0  -0.025961
     2      3     11      1   0.025405
     2      3     11      2  -0.025921
     2      3     11      3   0.025959
     2      3     12      0   0.028446
     2      3     12      1  -0.028865
     2      3     12      2   0.028649
     2      3     12      3  -0.029289
     2      3     13      0  -0.028897
     2      3     13      1   0.028445
     2      3     13      2  -0.028716
     2      3     13      3   0.028746
