    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      5     14      6   1.932824
     0      5     14      7   1.948615
     0      5     15      0   1.949733
     0      5     15      1   1.948646
     0      5     15      2   1.938410
     0      5     15      3   1.944377
     0      5     15      4   1.944887
     0      5     15      5   1.940362
     0      5     15      6   1.950033
     0      5     15      7   1.950701
     0      6      0      0   1.959225
     0      6      0      1   1.958142
     0      6      0      2   1.947795
     0      6      0      3   1.953693
     0      6      0      4   1.952469
     0      6      0      5   1.892467
     0      6      0      6   2.153332
     0      6      0      7   1.898419
     0      6      1      0   1.958460
     0      6      1      1   1.943190
     0      6      1      2   1.915292
     0      6      1      3   1.886622
     0      6      1      4   1.885528
     0      6      1      5   1.911707
     0      6      1      6   1.899043
     0      6      1      7   1.953598
     0      6      2      0   1.940803
     0      6      2      1   1.920652
     0      6      2      2   1.868210
     0      6      2      3   1.847511
     0      6      2      4   1.846643
     0      6      2      5   1.869212
     0      6      2      6   1.920464
     0      6      2      7   1.941446
     0      6      3      0   1.937238
     0      6      3      1   1.884212
     0      6      3      2   1.794675
     0      6      3      3   1.692731
     0      6      3      4   1.691109
     0      6      3      5   1.792973
     0      6      3      6   1.882299
     0      6      3      7   1.936916
     0      6      4      0   1.924762
     0      6      4      1   1.849921
     0      6      4      2   1.715583
     0      6      4      3   1.641101
     0      6      4      4   1.642206
     0      6      4      5   1.716728
     0      6      4      6   1.849543
     0      6      4      7   1.924648
     0      6      5      0   1.926086
     0      6      5      1   1.853434
     0      6      5      2   1.718454
     0      6      5      3   1.639497
     0      6      5      4   1.640177
     0      6      5      5   1.720334
     0      6      5      6   1.854196
     0      6      5      7   1.925982
     0      6      6      0   1.933398
     0      6      6      1   1.875623
     0      6      6      2   1.781318
     0      6      6      3   1.679465
     0      6      6      4   1.680118
     0      6      6      5   1.783115
     0      6      6      6   1.876511
     0      6      6      7   1.934109
     0      6      7      0   1.937276
     0      6      7      1   1.900560
     0      6      7      2   1.826723
     0      6      7      3   1.764128
     0      6      7      4   1.764460
     0      6      7      5   1.827614
     0      6      7      6   1.901120
     0      6      7      7   1.937852
     0      6      8      0   1.937438
     0      6      8      1   1.900788
     0      6      8      2   1.826983
     0      6      8      3   1.764376
     0      6      8      4   1.764695
     0      6      8      5   1.827757
     0      6      8      6   1.901088
     0      6      8      7   1.937773
     0      6      9      0   1.933495
     0      6      9      1   1.875879
     0      6      9      2   1.781756
     0      6      9      3   1.679881
     0      6      9      4   1.680474
     0      6      9      5   1.783372
     0      6      9      6   1.876698
